local_num,X_Coord,Y_Coord,codeHallNm,codeHeatNm,codeMgrNm,codeSaleNm,hoCnt,kaptMarea,kaptTarea,age,kaptdaCnt,privArea,apt_elect_202001,apt_elect_202002,apt_elect_202003,apt_elect_202004,apt_elect_202005,apt_elect_202006,apt_elect_202007,apt_elect_202008,apt_elect_202009,apt_elect_202010,apt_elect_202011,apt_elect_202012,data_div_parea_elect_2020_average,pblntfPclnd,Grade,HGLG
205,126.8025769,35.15150908,계단식,지역난방,위탁관리,분양,308,32200.52,34110.43,29,308,25129.16,635.6598868,577.2075151,575.1298491,566.323745,431.3490781,509.1828378,428.2351658,539.0457142,603.8311269,459.0909923,511.119154,576.9232637,534.4248607,1800000,0.429435484,MID
206,126.6810705,35.96887263,혼합식,지역난방,위탁관리,분양,1124,112236.136,127166,26,1124,86543.96,478.8750711,477.4133862,448.970685,460.4183816,413.9524237,463.7172947,379.90761,539.1778698,538.5831894,420.1600204,465.3058284,488.8191042,464.6084054,4940000,0.088709677,LG
207,128.6409549,35.85408634,계단식,개별난방,위탁관리,분양,680,67471.43,75836.3131,26,680,53944.8,559.0036482,513.1169269,541.2356705,493.0215702,480.0570213,461.5621895,444.0856209,801.4831828,444.8534428,454.957475,471.5781688,532.1157924,516.4225591,686000,0.800403226,HG
208,127.2256288,37.5397348,혼합식,개별난방,자치관리,분양,315,32295.96,35097,29,315,25642.35,531.9535846,489.6817179,525.325097,469.1601979,451.8345627,467.1182633,381.4845363,771.3013823,431.7509901,449.4849341,460.0740572,518.1783261,495.6123041,1743000,0.4375,MID
209,127.7423251,37.85464529,계단식,개별난방,위탁관리,분양,251,30093.89,30093.89,19,251,21669.973,594.0916493,620.0044642,542.4303021,567.3666506,524.8926706,504.7066741,532.2193987,491.2438054,795.2109585,524.3444466,576.2914425,596.1202628,572.4102271,3596000,0.161290323,LG
210,128.5578023,35.9462197,복도식,중앙난방,위탁관리(총액관리제),임대,1115,77989.772,95697.708,30,1115,66349.44,464.0592294,383.1628571,310.0344178,300.9996769,273.6430029,297.0510377,316.5907655,458.8688314,513.3466085,282.0795473,253.8155559,269.2725063,343.5770031,118800,0.993951613,HG
211,128.7079987,35.20689359,복도식,개별난방,위탁관리,분양,373,29570.861,29570.861,23,373,17677.22,520.4291172,532.1724796,475.2924951,482.1764961,429.8187158,438.5259673,393.8481277,464.509691,537.6637277,409.2289398,461.2026099,489.8355058,469.5586561,435500,0.911290323,HG
212,126.9465324,37.39193872,복도식,개별난방,자치관리,분양,254,19907.481,20498.78,28,254,15033.27,136.990821,137.7092276,131.0692883,124.0681502,120.7082691,124.4306794,128.0526459,138.3118909,136.3934793,119.1829855,123.8393244,137.1205333,129.8231079,669500,0.806451613,HG
213,126.9522221,37.59527823,계단식,개별난방,자치관리,분양,380,32835.97,33244.53,27,380,25716.86,547.9312016,544.4922125,485.1548751,509.358452,467.7752261,469.1630316,394.1227662,601.2020908,570.1823629,442.449817,489.371564,526.2738141,503.9564511,327000,0.941532258,HG
215,127.3388449,37.34634692,계단식,개별난방,위탁관리,분양,240,31225.364,39586.91,21,240,24808.65,551.6902371,568.6657678,565.1234549,551.7426382,539.6742668,1029.891187,538.5750535,705.1149498,815.4623488,487.3534029,538.4513063,560.3194853,621.0053416,3500000,0.165322581,LG
216,129.3396113,36.0062763,복도식,개별난방,위탁관리,분양,2055,152423.175,186160.27,27,2055,111393.75,533.0764967,534.622095,487.7738652,501.0179656,454.3383269,508.8720866,479.5462941,1092.806464,611.2459631,448.9658531,494.5312461,583.376895,560.8477959,3378000,0.173387097,LG
218,126.8109118,35.19506716,계단식,개별난방,자치관리,분양,456,38690.28,56345.861,22,456,38690.28,538.6843931,498.8480311,507.8590799,465.1051892,454.6635486,472.2827025,391.9994893,562.2045123,440.9334851,456.2686029,481.1862308,554.2591059,485.3578642,846600,0.731854839,MID
219,127.1337395,36.8236795,혼합식,개별난방,자치관리,분양,404,30400,38385.35,22,404,22590.56,593.4611625,554.0402717,595.7426465,529.2918812,525.1348351,550.3582027,460.7636995,747.9402901,501.3071832,508.2516768,525.3309347,606.3098923,558.1610564,1492000,0.481854839,MID
221,127.4027159,36.39980737,계단식,개별난방,위탁관리,분양,704,77938.95,87615.72,20,704,57635.0824,524.3431907,524.9952241,498.1352295,515.2969123,468.3455957,493.878534,422.548524,619.6186509,555.8091646,458.4772312,506.3163231,523.0106169,509.2312664,1044000,0.647177419,MID
222,128.5787862,38.20782758,혼합식,지역난방,위탁관리,분양,502,50812.2,60709.23,29,502,38886.36,466.6374019,440.8702692,466.6800904,425.7456856,434.9854293,457.3968867,422.0472166,643.7128597,432.0224367,436.3702337,444.1667978,505.7133144,464.6957185,3945000,0.131048387,LG
223,129.3006275,35.55392581,복도식,개별난방,위탁관리,임대,150,5848.5,5849.1,25,150,4306.5,596.0942761,560.2205968,468.3896436,497.0231046,450.063857,451.8843608,390.0801115,498.2816672,494.8101707,380.390108,501.3375131,522.997794,484.2977669,3631000,0.157258065,LG
224,128.58138,35.86167578,계단식,개별난방,위탁관리,분양,265,33141.641,37676.46,22,265,26222.35,435.3896581,447.0251522,416.3597084,432.4219607,402.1687606,400.1006775,372.2095846,392.5895276,597.4449277,375.1452482,397.4285295,413.0998938,423.4486357,642600,0.83266129,HG
225,126.8884316,37.46529666,계단식,개별난방,자치관리,분양,409,47132.56,58116.776,21,409,40161.162,494.050944,454.7028296,415.8716822,429.0675155,392.1751567,425.4941627,356.587043,641.8210708,610.1188008,457.6782415,511.3910798,543.8784366,477.7364136,1244000,0.5625,MID
226,126.8874872,37.52190141,계단식,개별난방,위탁관리,분양,583,70131.69,89176.87,9,583,52859.09,668.1168745,693.569072,586.8581922,664.8951013,530.9311984,527.1672289,542.967728,548.6006286,1116.677945,505.6329952,522.0035002,538.4763529,620.4914014,984300,0.671370968,MID
227,126.7646763,37.6859598,계단식,개별난방,위탁관리,임대+분양,524,40334.6072,71481.755,8,524,40334.6072,556.7402674,520.072252,552.3904048,509.5215108,508.9485537,530.5404338,526.6368381,1148.62802,543.3929204,482.5062484,499.6049645,609.7825591,582.3970811,925100,0.695564516,MID
228,127.0012292,37.52596425,타워형,지역난방,자치관리,분양,446,53957.884,66978.289,12,446,37893.21,892.620868,819.3335956,870.1287117,794.0293261,804.0385072,836.5870825,746.2281501,1338.030745,797.1251314,801.6760786,775.20854,943.7550949,868.2301526,1030000,0.657258065,MID
229,126.9563593,37.32275175,계단식,개별난방,위탁관리,임대,504,24784.08,28817,31,504,19910.16,75.84168083,75.60361142,70.67145618,67.28474307,65.2978178,64.2134468,72.55140089,76.76683663,74.78041362,62.43194429,64.69259916,76.84117054,70.58142677,1319000,0.532258065,MID
230,127.4370068,36.86176688,복도식,지역난방,자치관리(직영),분양,684,47484.306,50586,29,684,33611.76,543.2123757,543.2334397,476.3008245,501.6274661,453.2186354,535.0205702,431.9472708,546.7103478,602.5581523,457.9545968,504.3109912,555.1875296,512.60685,2381000,0.300403226,MID
231,128.8571417,35.23007471,계단식,지역난방,위탁관리,분양,980,101247.07,124968.81,27,980,79760.14,411.4799698,417.3200423,387.7445676,403.6485267,358.2865577,386.2912728,425.3767483,377.9852066,577.3917398,333.6184967,351.5184151,366.3311022,399.7493871,1575000,0.465725806,MID
232,126.6558964,37.42633333,계단식,개별난방,자치관리,분양,590,30578.73,31545.79,31,590,24843.29,15.03826587,15.32405732,12.14291666,10.8653081,10.04657596,10.5509375,11.47754585,12.47298566,11.63533493,9.78091066,7.980827016,9.398916166,11.39288181,291900,0.953629032,HG
233,129.0180131,35.14602467,복도식,개별난방,자치관리,분양,298,28482.79,32089,35,298,23612.74,492.1053635,505.9717339,461.5743027,472.0174364,426.2073779,435.9516939,377.4599644,491.2060184,558.0038149,408.8926147,439.6102274,474.2103627,461.9342426,1350000,0.52016129,MID
234,129.3217318,35.53250976,혼합식,개별난방,위탁관리,분양,1058,135924.54,135924.54,28,1058,104059.96,454.5499825,461.1343498,424.8650297,425.2046993,376.3417264,410.7979669,339.8975072,496.7991723,474.2628096,365.5486125,410.6662063,418.6626153,421.5608898,2059000,0.348790323,MID
235,127.1324962,35.81288269,계단식,개별난방,위탁관리,분양,554,60953.0744,79873.63,17,554,47021.7472,520.1155094,547.0636787,501.7146619,548.3190552,486.7228753,473.9379399,554.4234647,475.8168578,781.0354184,541.7133883,502.3511759,497.7552174,535.9141036,3459000,0.169354839,LG
236,126.9987592,37.39189111,복도식,개별난방,위탁관리,분양,495,37983.4815,39703.122,39,495,26444.55,574.9922007,576.4136656,524.0637485,534.2628254,473.1935314,523.5252632,497.2076666,542.0398154,687.1531941,445.2804075,475.3772327,538.4855481,532.6662583,5715000,0.070564516,LG
237,126.8770866,35.21189048,혼합식,지역난방,위탁관리,분양,889,94857.62,111494.409,24,889,73017.504,531.0501986,534.5970194,483.4768113,496.0970728,448.6584477,468.5213562,412.1624042,479.1727748,586.3557045,431.9015068,480.8225162,515.7435949,489.0466173,2085000,0.338709677,MID
238,126.6519605,37.42334883,계단식,개별난방,자치관리,분양,226,25401.722,26776.2,29,226,19192.47,596.7137112,588.4625585,558.350749,574.2866864,490.9467098,496.0867465,551.5730909,478.8409204,820.4967886,517.6207127,487.5584018,537.2779012,558.1845814,9408000,0.034274194,LG
239,126.7523586,37.50792237,복도식,개별난방,자치관리,분양,520,36099.128,36592,26,520,25972.44,491.1336786,504.750035,432.6640085,440.4749804,399.7629795,442.6692294,415.4207306,495.5210215,566.4719988,392.941903,441.3559142,492.0534998,459.6016649,2772000,0.239919355,MID
240,126.8332402,37.5465461,복도식,개별난방,위탁관리,임대,632,42551.72,42748.16,10,632,25887.94,547.0831592,641.0643721,564.0464247,544.3040273,492.6266825,524.0111805,501.4330997,557.5909091,687.193419,461.1950584,500.9132051,553.1362094,547.8831456,495400,0.887096774,HG
241,128.4265117,36.11786497,계단식,개별난방,자치관리,분양,298,26400.0056,36472.51,17,298,22357.71,514.0132867,524.3104057,560.1146092,514.2494468,433.7380707,472.6848143,435.7311192,574.5033816,819.2963412,431.6077094,502.3072578,495.6120282,523.1807059,846900,0.72983871,MID
242,129.1274857,35.20621937,계단식,개별난방,위탁관리,분양,273,29233.206,34699.35,24,273,22562.533,509.6644069,548.2185888,483.7821179,486.2202307,468.8666827,471.5919972,439.5641216,573.0761701,664.7139308,395.3283969,522.5579061,569.2339597,511.0682091,2063000,0.342741935,MID
243,127.1249758,37.54055542,계단식,개별난방,자치관리,분양,663,27627.6,27627.6,46,633,25174.79,3.936477722,3.936477722,3.936477722,3.936477722,3.698144056,3.698144056,3.698144056,3.698144056,3.698144056,3.694171828,3.694171828,3.694171828,3.776595555,1450000,0.493951613,MID
244,127.7590907,37.83314789,혼합식,개별난방,위탁관리,분양,183,11797.68,18660.13,23,183,11797.68,572.1989408,529.3744194,552.3619898,487.0559296,467.797906,477.209926,413.3490652,725.3180286,479.0840233,480.2113636,506.9505191,549.3876762,520.0249823,2032000,0.35483871,MID
245,127.4752887,34.9739275,계단식,개별난방,위탁관리,분양,155,12997.5765,22902.42,13,155,12997.5765,536.9354818,580.5582295,680.8207669,523.5622195,614.1691107,565.3101561,516.1383739,1086.532555,558.9849769,534.5404199,600.7935402,717.8669039,626.3510612,650200,0.824596774,HG
246,127.0428303,37.7274812,혼합식,지역난방,위탁관리,국민임대,506,43068.59,43337.379,14,506,23613.01,756.8819054,795.7028774,690.5142546,667.969056,596.9188172,610.0984161,578.8817266,535.5022507,784.527682,592.2574039,602.3967296,638.3239579,654.1645898,3034000,0.219758065,MID
247,129.1045283,35.18507498,혼합식,개별난방,위탁관리,분양,444,36852,36852,29,444,27300.08,109.6403381,111.2751318,111.728244,104.3890714,99.43853644,97.74696631,109.0051751,116.7432476,116.8476429,106.505915,102.3051947,119.0406768,108.7221783,724200,0.782258065,MID
248,129.327146,35.56441642,계단식,개별난방,위탁관리,분양,600,53831.88,65710.86,26,600,41198.16,615.5220282,612.8689,555.419077,577.1062348,546.4709832,567.0584317,499.6647666,632.4748484,705.3729827,539.2024789,580.0433806,620.1258503,587.6108302,1828000,0.425403226,MID
249,127.1376013,37.37375921,계단식,지역난방,위탁관리,분양,454,70129.808,85145.886,19,454,55375.108,632.420437,583.0681179,594.434958,543.6052603,556.9542185,604.6747575,571.7668307,879.6976071,548.6696297,553.8788295,612.4210178,678.4331689,613.3354027,3549000,0.163306452,LG
250,129.1110915,35.17298515,혼합식,지역난방,위탁관리,분양,625,60760.948,61511.642,23,626,38601.08,585.6392878,586.9082938,542.2765892,555.9267772,493.8352243,534.798016,473.7061761,541.3966656,631.9822399,466.8666524,508.676208,558.8467991,540.0715774,3777000,0.143145161,LG
251,128.5293749,35.81951337,계단식,개별난방,위탁관리,분양,810,42608.3,43654,30,810,34162.5,19.32206367,18.51123308,17.29059641,14.25627516,12.37116722,11.68649835,12.24617636,12.34013904,12.47976583,11.09198683,14.87800951,14.48254665,14.24637151,684000,0.802419355,HG
253,128.4135548,36.14779804,계단식,개별난방,위탁관리,분양,355,29081.1226,33100.22,25,355,23213.49,619.6465503,675.8085923,581.728986,597.5954499,529.7003165,546.2581887,515.4601053,640.4624208,669.8290089,507.3043304,568.1537761,597.2285512,587.4313564,1237000,0.564516129,MID
254,126.6984699,35.95910289,복도식,개별난방,위탁관리,분양,204,24988.56,33108.96,14,204,24988.56,859.2414689,841.2531174,761.4390345,795.0158793,730.4957549,767.095703,942.7554449,909.9660805,1360.910593,731.6747344,765.9364125,793.4239108,854.9340111,17490000,0.012096774,LG
255,127.0955014,37.31502986,복도식,개별난방,위탁관리,임대+분양,184,11533.979,12508,23,184,8267.74,592.8234318,579.5828122,487.711273,480.5992932,416.9119977,442.896124,397.6322429,438.5140316,490.1109614,348.6732771,453.2266375,518.2141674,470.5746875,310500,0.947580645,HG
256,127.0689869,35.87326104,계단식,개별난방,자치관리,분양,510,57113.47,57113.47,30,510,45243.39,469.6239605,486.410059,444.8150326,455.2709247,416.9331697,426.3005049,369.7390934,471.6240317,549.0264987,395.347254,425.9150342,454.9473415,447.1627421,633400,0.834677419,HG
257,126.8850376,37.51773494,계단식,개별난방,위탁관리,분양,624,60068.783,70709.06,24,624,46233.08,616.5529097,621.1803324,548.712091,560.1510866,513.4315083,553.0747681,457.7389177,604.0181619,611.2136591,509.9863561,566.4178117,606.0686418,564.0455204,1535000,0.475806452,MID
258,127.4603444,36.6480792,계단식,개별난방,위탁관리,분양,2302,254989.5772,326306.896,22,2302,205355.772,457.6295523,508.5616488,470.1469117,457.3187259,377.9923946,445.7116501,387.3211803,633.7986935,528.3869985,428.5930176,472.0524729,512.0573382,473.2975487,2104000,0.334677419,MID
259,127.4226282,36.39974292,계단식,개별난방,자치관리,분양,201,20767,18447.6,30,201,16693.005,70.26356249,70.17130828,60.46005498,60.46005498,56.0659989,63.85309296,68.3232288,70.83206409,62.61784502,56.49611918,62.7041087,68.97679597,64.2686862,1693000,0.451612903,MID
260,126.869337,35.18413117,계단식,지역난방,자치관리,분양,160,24741.552,46907,27,160,20234.4,542.1208437,571.4367612,486.3292215,509.8194164,445.861009,514.4466849,436.5303641,651.5458823,587.1446645,459.7309532,550.1186099,601.8893567,529.747814,4541000,0.10483871,LG
261,128.3966151,36.07589686,혼합식,개별난방,위탁관리,분양,423,45740.6349,67421.3648,7,423,34914.808,770.5023038,798.9420993,710.6842461,722.5540808,664.3025217,725.037096,689.2342069,936.7975903,1081.411217,653.9912807,695.88047,739.9080642,765.7704314,2180000,0.324596774,MID
262,126.6748555,37.40163637,계단식,지역난방,위탁관리,분양,816,86904.1372,148427.44,15,816,87174.1372,608.7690995,616.4864228,575.4367592,613.5133277,571.4277032,605.5196839,600.4816185,664.5446214,1033.650357,580.2744096,584.4007826,583.727303,636.5193407,2587000,0.268145161,MID
263,128.0861178,35.07420044,계단식,개별난방,자치관리,분양,210,21619.833,22701,30,210,17299.98,104.0538775,103.472374,87.13536085,84.08391224,79.79142172,92.19201409,97.95040225,100.2006939,90.20126035,78.24517716,88.92727044,103.1093678,92.44692768,961400,0.681451613,MID
264,127.125756,37.37155133,혼합식,개별난방,위탁관리,분양,802,56097.066,56097.37,20,802,39817.08,610.3652001,592.3721679,494.7743531,507.8270431,448.1996168,500.4485512,427.5692743,519.3399416,542.6643541,449.4121618,515.6146558,604.849979,517.7864416,416600,0.923387097,HG
265,127.1322198,37.60791883,계단식,개별난방,위탁관리,분양,1050,82374.625,107324.844,25,1050,63000,516.975873,511.3066667,482.2811111,473.2850794,418.6073016,461.3136508,407.6952381,489.9019048,618.9907937,399.1246032,464.2565079,500.6077778,478.6955423,554800,0.864919355,HG
266,127.1977277,37.54303673,계단식,개별난방,위탁관리,분양,600,45619.86,55179,26,600,35910,602.9770259,612.3473406,551.5820106,571.2523253,528.5822334,534.495795,470.7348928,635.7981064,697.1044277,494.0744082,543.2651072,585.9739348,569.015634,586300,0.852822581,HG
267,127.0877077,37.32208149,계단식,지역난방,위탁관리,분양,501,113563.91,156437.73,19,501,89289.351,490.6469978,482.4917027,474.3409435,468.8726319,434.5531193,453.1305978,455.1648158,495.4109701,733.1951153,434.5747456,469.7031004,496.8581192,490.7452383,2592000,0.266129032,MID
